id	document	label
2123039	귀엽당	1
7929137	ㅇㅇ	1
7866863	재밌다!!!!!	1
9599643	상영시간내내지루한기분을떨쳐낼수없었고황당한환타지적요소를가미해극의몰입도를떨어뜨렸다.또한87분이라는짧은상영시간으로인한급하게마무리돼는전개로인해작품의완성도가떨어졌고역사상가장위대한모험소설가쥘베른의걸작15소년표류기를모독하는작품이었다.	0
142567	넘흐무서워요	1
5713804	재미있었어요~^^ㅋㅋ	1
7897626	안봄	0
6746408	넓어	1
7738783	.	0
4583235	재밌다	1
5796522	0점!!	0
2123295	단하나의영화.타란티노의내러티브쿠스타리차의환타지?아니이건김기영이다	1
9713122	아이가재미있어해요-	1
5666081	재밌넴	1
6211444	화이팅	0
6380117	짱ㅋㅋ	1
5607046	ㅗ하	0
9448385	123444567890-	1
9334363	이거나중에다운받아봐야될듯	1
7851504	..	0
4463646	야동	0
4516921	차라리1박2일을보겟어,,	0
4039503	최악이었다	0
7779730	쓰레기	0
852421	진짜지루함남들지루하다는예술영화다잘보는데이건완전돈아까움	0
693717	존나재미없네	0
5684184	세상에.......	0
10220525	정진영의신들린연기력	1
9224259	완벽그자체따로설명할이유도없다	1
5972170	놀랍다!!	1
6735110	학교폭력	1
3468492	평생간다	1
959226	잘봤다	1
7937901	무가치	0
7649269	굳ㅠㅠㅠㅠㅠㅠbbbbbbbbbb	1
7367541	대박	1
6894983	재미음슴	0
1923818	어설퍼~~	0
6029769	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ존나재밌다	1
160849	좋은영화네요	1
7376187	의리	1
7208026	♥♥♥	1
1511509	골빈님짱	0
7365527	재밌어요♥	1
7442828	완벽	1
5794793	에헤이	0
5775823	뿌잉	0
9677930	니미~!!별하나도아깝다...!!!!	0
5955947	정무문같은액션이재밌어요	1
3196112	재미있어요.ㅋㅋㅋ	1
5606523	원주율!!	0
2852755	골아떨어졌음	0
485184	....할말없다	0
8035594	최고에용다시보고싶어요슈	1
2107254	lacking	0
6929068	♡	1
2787897	굿~~입니당!!	1
7316973	어른들을위한애니	1
8002339	재밌었는데..	1
9794567	혁명이였지않았을까조심히생각해본다	1
7548270	OOO	0
934064	멋있다	0
7639938	.	1
8848912	유치하다.가나다라마바	0
7927675	멋져요	1
1891721	ㅅㄱ하셨습니다.	0
7984707	스캔들짱	1
7481217	.	0
8853746	잊을수없는영화!!!!	1
7690119	ㅋ	1
834319	어린이용	0
9284015	생각하게만드는영화.꿈꾸고춤추고노래하기위해,축배를들기위해살아가는것..	1
7981878	현실	1
7120404	슬프다..	1
10236443	유승준,팝핀현준ㅋㅋㅋㅋ진상들만모였네요	0
4181896	10번봐도안아까운영화	1
676312	좋은영화,,	1
8085318	드라마너무재밌어용ㅋㅋㅋ	1
3735910	제목아깝.시간아깝.	0
6571974	지루하고...잠온다..	0
10179390	말이필요함?최고임..	1
6737174	감동...	1
7716081	연기한배우에게주는별두개.솔직히지루했다;;쓸데없이긴감정선이나,이해불가한흐름.부분부분흥미롭던장면도있었지만,거의긴두시간동안초반에생길뻔했던씁쓸함이나공허한마음은어느새빠르게사라졌다.말하고자하는뜻을알겟지만,표현이부족한게아쉬웠다.예술이라기엔아직모자란듯.	0
8136180	구구구극?극?ㄱㅅ굿굿	1
8749563	볼만하네....재밌구만..	1
4714670	쓰래기	0
4737986	몰까이영화는...	0
3492370	훈훈하다.	1
9263701	재미진짜업써요내용도별로고돈진짜아까워요	0
6848000	소세지빵점	0
6069244	3자리가훌쩍넘는억대영화만쳐봐서쓸데없이눈만높아진인간들은안보는게좋음	1
7692703	?	0
7417949	굳	1
2345610	세상을바로보는시선이지독히부정적인면이아쉽긴하지만정말제대로만들었다.	1
506128	15여년전10살인나에게침착함의중요성도갈켜준최고의공포영화	1
7703184	알바들의힘!	0
2012595	최악이다.........	0
5516875	참...	0
7512810	울뻔	1
7688123	사실전처음봤는데요~나오신분들도그렇고엠씨도그렇고너무들편안하게하시고~보는내내웃으면서봤읍니다~계속꼭챙겨봐야겠네요~화이팅들하시고그자철씨결혼축하드립니다~~^^	1
9516716	명작이다다시봐도최고다	1
7791918	재미없어서	0
295968	잘봣다	1
9737407	핵노잼이다(10자이상)	0
8409193	보고싶다이여와한번만더	1
8902251	지연진짜좋아♡♡♡♡	1
8377188	1드으므그느드르므브	1
8310703	뭐야이게....,,	0
5920571	평점조절위원회	0
8093635	신세경소리지르는것조차어색	0
2267635	재밌어	1
9910702	고무고문ㄷㄴ·귻ㅂㄷㅂㄷ	0
8582244	어이없네이프로ㅋㅋ썸띵왜떨어뜨림누가봐도더잘햇고자작곡이라다른참가자보다더불리한데진짜어이가없어서ㅋㅋ이프로진짜이상해짐심사위원도더이상해졋어ㅋㅋㅋ	0
5989765	다들고나가	1
8635725	http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=005&aid=0000643652	0
6965041	1점	0
9791042	ㅋㅋ지ㅓ밓다크크크크굿작ㅇㅋㅋㅋ	1
5221324	ㅁ	1
5559411	이건인기가참좋을겄갔습니다!!!	1
3627209	지금봐도재밋는데	1
7137883	굳	1
4851104	진짜최악.!!평점말도안되..코미디가웃기지도않고.아시간낭비했네	0
7030697	0	0
4543451	완전막장이구만	0
5994001	엮시코엔	1
7306160	재미있다..ㅎㅎ	1
5051963	최악	0
9916327	gggfdgfgfdggdgfdgfdg	0
4917928	쨔앙	1
2613278	재밌겠다	1
7187240	최고	1
1182196	재미만점	1
7546367	대박이지	1
9721761	잘봤습니다아이가무척좋아했습니다	1
4844744	별안흥미진진~.~	0
124367	돋보이는그녀이자벨아자니!	1
7008297	개막장	0
7971814	힘들다.	0
6490821	최고	1
6996073	시청률이낮아서폐지하는건또먼가요?짜증나네요찍는라명수오빠도많이힘들었을텐데폐지된다고하니짜증나요	1
420010	h;h;lh;hj;hj;ghlgklgklgkl	1
939957	최악	0
2497491	유치하네요..	0
7548031	쩔어요ㅎ	1
7691465	재밋엇음	1
1671834	굿~	1
9856638	꼭봐아야할영화..우리나라도이렇게될지모름	1
3413265	최고다	1
5055792	재밌어요	0
7668627	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
7358780	아작가초보냐드라마흐름을이딴식으로?꽈도넘꼬는거아냐	0
7322215	ㅇ	1
7929612	Good.!	1
7247063	10	1
3493959	굳	1
5123136	알이즈웰	1
7555502	재밋어요	1
6713738	역시나조니뎁...이쁜여배우랑사랑을...다운해서바야지~~ㅋㅋ	1
3944568	더럽다...ㅅㅂ......................	0
6352014	잼나요......	1
3565515	GOOD~!	1
5842171	최악	0
5400913	우와..	1
9491024	진짜잼썻음굿굿!!다시보고싶네요	1
9876067	진짜재미있었습니다.	1
3337414	재미있다.	1
4909805	원주율동참	0
5840666	대박쩐대	1
7433607	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이감독정체가뭘까ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
811998	글쎼..	0
4196960	이상해	0
4601992	개막장	0
7142146	쓰레기	0
8305810	노잼이다이렇게노잼일수가	0
3432932	잼있음	1
1987241	음,,이상해	0
8078557	우어엉앙앙아아아앙앙	1
35515	잼있네요	1
6079963	재미있게봈어요	0
1136482	/영/화/역/사/상/최/고/의/영/화/	1
1880740	볼만함	1
7084603	ㅡㅡ	1
7534902	Good!	1
5880716	어린이영환가요?	0
2986940	good	1
3569723	별로..	0
6143955	제왑네이션♥	1
5153233	글쎄요///	0
8789542	좋늡니다.좋습니다.좋아요	1
6485171	최고의로맨틱코미디아닌가솔직히..따뜻한가족애도느낄수있고	1
1666626	최고	1
4899599	??코미딘가ㅋㅋ	0
6081036	지루해.	0
3839539	최고.....ㅠㅠ	1
580314	재미없음	0
6074777	개같음	0
4446976	지루하다	0
492354	몇년지난지금도클라리넷소리들리면생각나고도보고싶은영화	1
109491	재밋는데여	1
10166204	너무좋아요,,,나는비치보이즈가누군지도모르는데도참좋네요	1
10178633	최고최고최고최고최고	1
7419841	?	1
4431401	최악.....	0
7967552	감독어떤새끼냐	0
2414414	재미없다.	0
7263563	쓰레기	0
7826453	재밌음ㅋㅋ	1
7091745	재밌네요	1
4141507	별루....	0
5417179	어쩌라고	0
6011476	할아버지좀비떼...-_-;	0
191912	기대잔뜩But실망^^;	0
4932347	애들만화겠지라고아무기대도안하고봤는데...재밌네..ㅋㅋ	1
8325624	잊혀지지않는작품중하나..젊은이의양지.첫사랑.태양은가득히..다시리메이크했음좋겠다.	1
860776	됐거든.	0
8947545	...쩜쩜쩜쩜...	0
7794448	ㅎ	1
7908342	좋아요ㅎㅎ	1
5976701	영화스토리자체는좋지만매우퀄리티떨어지는cg....별하나	0
24994	ㅇㅇ	0
8036050	아인오빠ㅋㅋ멋있었어요ㅋㅋㅋ	1
9913756	포켓몬잘받앗슴미다.	0
7025210	별로	0
7548290	기대기대	1
6126354	관람후	0
7238750	이종석씨멋잇어요!	1
2304524	재미없다.	0
9735619	여자잘못만나면어떻게되는지보여주는영화	1
10276147	콩진리콩진리콩진리콩진리	0
4876055	별로	0
9843406	이히히히ㅣ히히히ㅣ히히ㅣ	0
5754020	재밌어요^^	1
8774595	아름답다ㅎ잼씀강추ㅋ	1
4316504	감동적이네요..ㅜㅜ	1
2259759	최고.	1
7973947	재미없다	0
1931485	재밌다	1
6134628	soso	0
5115642	볼만하네요	1
5428437	잘봤어요!	1
8384100	정민오빠도좋고수빈언니도좋고창정오빠짱짱	1
633995	썅...울었잖아...	1
3472841	gooD~	1
1298455	평이	0
6931985	좋았습니다	1
7700192	그냥삼류공포드라마ㅣ김지훈연기진짜못하네	0
7351636	A~C	0
8619073	쓰레기ㅎㅎ하핳ㅎ핳ㅎㅎ	0
4484144	헤니님	1
1268855	졸작.	0
4529948	감동적입니다^^	1
7377948	뭔소리임	0
8567723	하아루나가라사나아구	1
5701562	Good	1
3486805	쵝오	1
5648466	행복함	0
9635252	액션ㅋㅋㅋㅋ짱재밌어욬ㅋㅋㅋ	1
7685536	ㅉ	0
5002355	역시강수진	1
4786181	ㅋ	0
750916	롤러코스터	1
7922262	화딱지남저비서기지배는언제쯤밝혀지나요무슨위조가저렇게쉬운건지요주말밤마다열불터지는울엄마유유	0
8637842	배우들연기가너무좋네요	1
6194164	여자가슴cg임?	1
6612598	어이없다	0
7341926	반점주기도아까운영화	0
2096959	bad	0
7732504	...	0
8662184	별로재미없음런닝맨이더재미있음	0
1685742	기름지다..	1
4393623	너무재미었음	1
3421630	케로로진짜좋아하는데다시보기어케함?	1
6859487	최고다진심	1
2770212	bad	0
9453705	좋다오ㅓㅇ우우웅로ㅓ러렁ㅇ	1
6900557	trash	0
6835818	내생애최고의쓰레기	0
2091524	유치찬란하네..	0
7167848	박시후너무귀여워ㅠㅠㅠ어쩜연기를잘하는지...ㅎㅎ	1
4473328	ㅋㅋ와~쩐다쩌러	1
288326	무지재미있게봤다	1
5502696	지금북한에는더한고통을격는다7인의사무라이랑스토리가비슷하다둘다쓰레기	0
4247061	잘자	0
7243656	쓰레기..ㅋㅋㅋ	0
7248488	ㅡㅡㅡㅡ	0
7995640	별로	0
10215285	최고...명작....	1
7824017	멋진드라마	1
1076341	심하게재밋음	1
3274271	이건뭐....................	0
7529837	쓰레기.ㅇㅇ	0
9074522	하...송중기....	0
2484189	어쩌자는거야	0
3660510	따뜻했다...	1
2299261	재밌어요~	1
5113956	1점대ㄱㄱ	0
5620096	재밌네여	1
4845370	왜난재밌더만ㅋㅋㅋㅋㅋ	1
4508052	남자라면꼭봐야할영화불을보면마인이될까봐눈을파버렸다는..영화보는내눈파고싶은영화	1
4637100	정말..이건뭐..	0
9130091	답도없는....뭘전해주고싶은건지도모르겠고웃음포인트도못잡고그냥재미없음몇몇빼고는다개념도없는것같고군대와서까딱하면웃지를않나그냥초무식자에엠비씨는헨리캐릭터로지나넣은것같은데1도안웃김^^;;;어휴진짜진정성도없고재미도없고뭣도없는예능^^	0
7951357	반전대박	1
4001599	재미없어요	0
1344058	최악...이렇게재미없을수가-_-주인공괴물들	0
7280332	...	0
7691005	않좋은덧글이많은데저는시즌1이나시즌2나재밌고특히거스트가별로나오지않아서좋아요(≥∀≤)/1박2일~화이팅~♥♥	1
9997565	노오우워우예에에에에오잼	0
3833220	잼XX	0
6351329	장국영님..	1
6129910	4.3	0
3018166	별점한개도아깝다.....	0
10062432	진짜..연출이쓰레기엿ㅇㅅ어여...	0
9941595	왜난재밋는데?이정도면재밋음	1
3945400	최고의드라마~~ㅋ	1
7444242	이극작가ㅡ진짜해도해도너무하넹ㅡ짜증나서그만봐야것네ㅡ	0
9742846	흑백의미??난답답하던데	0
5631768	유희정말멋저	1
6319492	솔직히이상우는아니였음갑자기조연이갑툭튀?ㅋㅋ재하가주인공인데이상해졌음ㅡㅡ	0
5760521	최최최고	1
7476822	역시일본것칻더니일본거내	0
6838103	쓰레기	0
1028225	d	1
7272909	22	0
10275868	음....????!!	0
7766316	장강7호개귀엽	1
2114200	천재다.	1
5920763	절정.	1
8647365	!!!눈의여왕!!!_야호ㅋㅋ_야호아잉_겨울왕국_19_야동	1
5841777	볼만함	1
5041559	골든트리오	1
4406004	재미있다	1
5449932	ta	0
6245418	재밌다^^	1
374505	보다가...자버렸다.	0
7675518	굿	1
6486118	짱재밌오요~~^^♥♥♥♥♥♥♥♥♥♥!	1
4152403	어려워.	0
9468423	노잼노잼노재미무재미	0
9841695	애기가넘잼있었데요~~~물론저두넘잼있었네용^^	1
4160369	나상당히잼나게본영화!하녀보단조금못미치지만정말심리묘사최고나영희씨김지미씨대단	1
7078830	헠헠헠	0
8343925	짱!!!진짜재밌어요ㅠㅠ본방사수~~	1
7098742	할말이없다..	0
1339970	정말실망스런영화,말장난뿐인영화	0
7165609	오호~	1
7978590	잘봤어요	0
4614430	잘기억은안나지만그때당시정말재밌게봤었던드라마!!	1
3373027	신애리짱	1
4463499	아...연기력....빠져들었다.	1
2721740	'예술가라면'	1
7280439	ㅅㄹㅎㅇ	1
9471954	10101010101010	0
10165280	머시머시미itsnotfair	1
7618557	지루해	0
3416991	멋집니다	1
1286833	아주좋음	1
8014535	왜예능을생방송으로하지?시간에쫓겨정리도안되고재미도없고엠씨들은불안해서함부로말도못하고..화신재밌게보다봉태규로바뀌면서잼없어져서볼까고민했는데이제확실하게보지않도록결정내리게해주네요ㅡㅡ;	0
9222064	일본다운조용한영화.다만줄거리가잇다기보단그냥실제로잇을법한한대학졸업한잉여의생활을그린영화.조용히자기전볼수잇자만그래도엔딩이당황스러운건어쩔수없다..내용이조금만더잇엇더라면하고...조금더끝엔밝은느낌으로전개되엇다면하고아쉬움이남는나	0
6325898	우울	0
2116863	과거와현재를오가며긴밀하게거미줄로이어진인연들-참잊혀지지않는영화	1
7084554	재미없어요~	0
2092041	good	1
4889213	굳!	1
9477669	밤에자기도예매한시간할것없을때이영화보삼	1
7517386	보라색맛났어	1
131353	cjs	1
6178976	글쎄......	0
6016006	심형래	0
4988221	한심스럽따	0
9248030	하ㅡㅡ장난전화....부수까	0
9822407	무슨생각으로...?	0
4477962	재밌다	1
3185094	시걸의최고작	1
1845517	무덤이나가라	0
7519383	좋아요	1
1263841	괜찮다.	1
5979124	지아언니짱	1
276002	영화!	1
9559762	정말재미있어~~명작이라해도과언이아닐듯	1
1672544	별루..	0
4634656	흥	0
6717879	맛있다.	1
4034680	귀엽다귀엽다귀엽다.	1
5688622	아만다의이런시절이.ㅋㅋㅋㅋ	1
2105155	good	0
694480	관료주의의횡포드러나보이지않았음아직이영화를이해하기에미숙하	1
2001229	괘안음	1
8451027	껄껄걸껄껄껄껄걸껄껄	0
5309659	"""""""내가(이사회가)다시시작할수있을까""""희망은소나타같은것또결코신화적인게아니다."""	1
7740203	재미있음	1
7255666	까까~	1
6832435	굳이다!!	1
7119181	乃	1
4501291	또보고싶음	1
9581558	보지마....보지마....	0
120624	유치하죠..	0
5542331	평점왜높은거야?편집은뭐를기준으로시간이왔다갔다야?나오미노출때문에높은거냐?최악	0
2549142	OOO기영화	0
7282275	이런느낌좋다~~!	1
7701088	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
2980143	다시한번보고싶다.	1
1102819	정말재미있었는데...........	1
2224877	재미없어	0
6753923	굳	0
6286811	지루해	0
8916146	기대이하입니다..ㅎ	0
7875831	쓰네기	0
4381927	시원시원하다	1
6017320	돈황제	0
10225659	볼만하긴한데다보고나면좀찜찜한느낌?	0
8912844	노답이다진짜노잼영화	0
10273014	굿굿완전쟈밋고또보고싶엇어요	1
4520054	재밌네	1
9435550	굿((열글자이상))	1
1081197	재밌던데	1
7464111	별로다	0
5263895	에라이	0
5277532	ㅁ	1
6308533	멘탈붕괴...	0
5346394	너무재밌게봤어요	0
3237106	굿	1
1889406	재미있었는데..	1
6093306	화려함	1
7718494	굳	1
6751837	쓰레기ㅜ작가=강유란	0
8936776	꼭알아야할의미있는영화	1
6033938	개드립이죠	0
4609849	쓰레기영화	0
7172966	ㅋㅋ재밌겟다.	1
7525733	슈렉이..	0
4792912	그냥...	0
825138	허접	0
3000953	최악	0
8179903	너무너무너무너무너무좋다	1
5448509	진짜웃기고재밍는데..평점이쫌낮네?!/급마무리가살.짝.아쉽지만!	1
7084284	.	0
2048774	쒸레기	0
6781031	OO하네	0
5841446	최고의영화	1
2594701	Bad!!!!!!!!!!!!!!!!!!!!!!!!!	0
2627649	짱이라능	1
133348	차림표	0
7089120	재밋어요	1
6568117	평점내리기	0
5449603	아주아주아아주아주아주아주아주	1
7710791	개지루	0
7269325	재미없다...	0
1719063	감동적	1
6677018	별로	0
1105114	난해하다..재미없다..그런느낌...-_-	0
5100118	꺼`지셈	0
5044433	강추	1
207826	쓰레기	0
5143472	볼만한거같다	1
7916752	무는자기자신이아니라다른누군가를위해쓰는것이다그것을잘알고있는중국위인애일대기!	1
7128799	재밌다	1
10187389	김민기편햇으면좋케다송창식편도꼭꼭꼭	1
4264786	재밌다	1
1691027	나래이션님은최고였다..나래이션들으면서나가려는거버텼다.하지만내용은..쓰레기'다.	0
6667134	제정신이야?	0
4851374	대박인듯스스스스스ㅡ	1
7257451	동심파괴	0
6720716	재밌어요	0
4115887	제미있겟네요	1
81611	쓰레기..	0
8965313	배우들이아깝다!!!!	0
6575833	평범하지않은..	1
7729822	재밌는데	1
7432995	어휴...	0
8730140	아어어저뉴유ㅜ룯데베뱌ㅗ듀우윙	1
6449752	잔잔하구조아요ㅎㅎ	1
4320704	영화관에대자로뻗어자게만든영화는너가처음이야♡감독님이최고입니다!	1
9962829	안나구너너쟈규거나애어주	0
2896936	좋아요	1
17058	잼따~	1
6620322	disappointed...	0
3001809	볼만하던데?	1
7211728	마약,청춘,섹스	1
246825	초등학생때학교에서봤던기억이...ㅋㅋㅋ재밌었다~	1
8455930	짱재밋어요ㅡ니모토마토기린흑인	0
5003222	난좋은데?	1
8316283	재밌게시청중...ㅋ	1
6431810	감동적이에요	1
917610	볼만하던데?	1
9858286	오하나아짱인정하는부분	1
9646852	보고싶다....보고프다..존사람부럽다	1
6448333	우왕좉타	1
3760505	재미있어요	1
10070980	재밌게봤던기억이..	1
3037285	세상에살아숨쉬는모든인격체들이라면이가슴미어지는만고불변의진실을반드시접하기를..	1
3743920	눈물많이뺏따!!	1
7918790	아핳핳	0
2418281	어이가없네	0
5954450	매회리타가자꾸거슬려서죽었으면좋겠다고생각했는데ㅠㅠ죄책감에나도잠못이룬다.	1
5704966	짱	1
8612958	너무너무너무너무너무너무너무너무너무따뜻함	1
7285225	재미없다.보지마라..	0
2338354	프랑스느낌좋고,연기잘하고,	0
11011	토나와ㅡ.,ㅡ	0
1628003	볼만함	1
4607509	ㅊㅊㅊㅊㅊ	1
2231442	아..재밌어~!	1
4919055	잘만든	1
7337383	재미없다	0
8775156	1등입니다^_^..	1
7874164	ㅇㅇㅇ	0
7213401	굿	1
6203780	2012?말도안되..8090보다헐었어ㅋㅋㅋ감동?교훈?ㅠㅠ이걸어쩌냐곸ㅋ욕만있을뿐	0
8615317	....,,,,...,,	0
2648348	모자라다.	0
6659629	네..아실꺼라..	0
5900905	너무좋았습니다!!!!!	1
6465385	좋아좋아!!ㅋㅋ순간순간배꼽잡을뻔,순간순간완전몰입의묘미를지닌영화!!대박	1
9449444	아처나이처나키니마주라터나달	0
6548151	쓰레기..	0
4168182	마하나	0
1067398	재미있음	1
6315264	배우맞음??연기가왜그따구여;;연기하는거티나너무오버해서;;	0
7507945	ㅜㅜ모두모두좋아죽겟구려	1
9219249	최악이다ㅏ먀ㅏㅇ자나	0
7661318	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
1309604	원작에충실하긴했는데..이토준지씨화낼듯	0
7122947	잼써	1
4713888	완전재미있게봤어요ㅋㅋㅋㅋㅋ	1
7719852	심심하다	0
7901303	긴장감대박ㅋㅋㅋㅋ지루할틈이없음	1
2970772	쩐다진짜	1
7756355	ㅋ	0
6077274	김에림.....전나짜증난다왜나오는대!!!!드라마잘되고잇는대~갑자기나와갓고	0
9342991	이게머얔ㅋㅋ내겐너무짜증나는드라마	0
7967807	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
10184978	이런영화조음더추전해주세요	1
8061941	너무감동적이고재미있는드라마에요♥	1
5833483	찝찝하다	0
7871564	,,,	0
3235353	미안하다독도야정말미인하다독도야미안하다독도야정말미인하다독도야미안하다독도야ㅇ	1
5706250	재밌었어요	1
7030667	음란물이야?	0
7241311	노잼	0
7619392	?	0
9975118	1234567890	0
8906777	츤데레지존인듯ㅋㅋ근데죽은의사불쌍했음	1
10257451	내일생최고의여운과여파가있었던영화는영웅본색과올드보이	1
3876381	브라보	1
1290759	유딩영호ㅑㅏ	0
7786873	이런영화만들지말아주세요	0
8300830	쩡재맛어요ㅠㅠㅠ케미쩔어	1
8932654	zxcvfgrwdgyj7	1
5133151	정말미친듯이울었네요..마지막장면어제tv에서봤는데지금까지여운이남네...엄마생각나	1
6765659	효민나오네^^	0
7602668	재밌다~~~~추천	1
1651117	뭐야	0
2524435	괜찮군...............	1
6791472	눈과귀가즐거운영화였습니다:D	1
6260754	재미있음	1
5282687	썩음	0
283968	후훗	1
6800604	지루해....재미없음	0
5356335	재미있네^^신고	1
5504717	잼있습니다.	1
1546735	짱일세	0
7278934	굿	1
2061873	재밌음!	1
4008188	애매하다	0
8082434	할말이없다..어쩌자는건지	0
6102333	재미는있으나슬프기도한그런좋은영화마지막에폭탄같은거터지고끝나잖아요무슨뜻이징?	1
7909804	평점내리기	0
3359593	그닥	0
7203252	병맛	0
6683146	넝쿨째굴러온당신짱!	1
6132596	주역로봇조차도,를표절해야만하는,무의식의극치,한국로봇계의원조?	0
6570772	,,,,	0
9125583	소름....!!!!	1
6201124	재미없다.	0
4221558	지루하네요	0
6827439	재미업음	0
5534992	재밋던데	1
5542926	비추합니다~;	0
7626288	....	0
4633245	굿	1
5761352	재미가없다는거	0
7027667	잼없다	0
5824894	시간아깝다...	0
3460131	장난하나?	0
4721798	굳굳굳	1
8652577	구혜선누나연기너무잘해요	1
6366039	생각없이보는영화	0
1260038	사랑을알아가는데필요한시간을잘말해주는영화....	1
1405114	재밋던데....^^*	1
6434835	아련하네요	1
6830963	놀라운영화.	1
6711502	빨리끝내라	0
8761000	내인생최고의드라마.	1
5267201	나만재미없는건가	0
2747580	용두사미	0
9284940	...그냥기대햇던거보다별로	0
9281620	배울점이많은영화ㅋㅋ	1
8336637	볼만하다...정웅인..	1
5992471	페이크를설정으로했음불을안켜거나촬영에목숨거는거에관객이의문을품지않게했어야지..	0
5719930	zz2	0
8207651	겉멋만잔뜩,....	0
8104783	졸잼꿀잼ㅋㅋ첨은지루하다가비디오보면서부터긴장감쩐다잉..잔인한장면이업음에도무섭다	1
2149487	볼만	0
6089322	쓰레기영화	0
1451267	깊이있게영화보는분들께강추!머리나쁘면내용이해못함!	1
7521807	해피엔딩~	1
10106423	ㅋㅋ노답노답노답노답	0
9761235	좋아요~~~~!!!!	1
5255704	최고	1
358045	넘재미있다	1
3197641	재미잇네요	1
968643	최강이였습니다	1
3596298	이게잼있냐?!!	0
6314623	재미업음ㅜ	0
8267533	아..다시보고싶네요ㅜㅜ리메이크안되나요?제인생최고의드라마!그대와함께!	1
7646752	음	0
5569605	무서워...	0
373897	재미있었어요~~	1
5074136	핵에환장하는.	1
7137769	지루...	0
6278768	절대극장가서보지마세요혼자보세요무지하게지루합니다	0
5533177	잡다한모든영화가섞여있다..	0
8188535	캐스팅이별루였던거같네요	0
8186048	늘어지고...별로네...	0
4953295	그럭저럭	0
6709763	완전사랑스러운귀요미드라마동해연기짱!	1
9673640	볼만혀요.심심할때보셔요.키키키	1
1714930	언론은역사와국민들이믿을수있게있는사실그대로말해라는뜻	0
5916746	같은여자로서참민망하고쪽팔린영화.솔직하고노골적이라기보단그저한심하다.	0
7750358	좋다~	1
2173294	지루	0
2409819	이건쫌수작	1
5820257	진부하다	0
166099	最高！	1
6671286	쓰레기영화다	0
7802178	왜인기가없는건지ㅠㅠ	1
2577556	재밌어요~~~~~~~~~~	1
4501993	사랑에힘들어하는이들에게추천해주고싶은사랑이야기	1
404116	허무맹랑~	0
6023760	웃김	1
6275809	어떤의미로건미쳐있지않으면만들수없는영화.첨단의그래픽으로도따라잡을수없는실체감	1
6659726	good	1
8681267	난잼나게잘봣는데요..ㅎ	1
5538044	우와아	0
936991	잼없어요	0
8151423	이거시간뻐기느라힘듬	0
9940161	여자인나도공감했다..	1
3226314	최악이다.어설픈설정.답답한연기.맘에드는캐릭터가하나도없다.보는내내짜증이밀려왔다	0
3619712	나름재밌엉	1
7411154	최고	1
6910520	찜	1
2952747	에덴사랑합니다ㅋㅋㅋㅋㅋㅋㅋㅋ	1
6901431	재밌었는데..;;	1
4516160	쓰레기	0
7017097	난3빠!!	0
8667487	드라마도재밌고조승우연기완젼짱♥♥	1
3346419	천성이란운명을타고났기때문에사회에서규정된것들과의갈등에고통스러워하는사람들	1
2358209	별루다	0
9506432	역시신화산^^2015년도오빠들의활약을기대하고응원합니다	1
6241453	참답안나온다ㅠㅠ	0
3358474	대체이거뭐냐?	0
8549158	겨울왕국짝퉁100%망함	0
6683523	평점좀봐....	0
4698294	재민네.ㅋ	1
10067333	핵노잼열글자열글자열	0
5570876	윤성호감독은천재아닐까	1
5836458	와우	1
7444109	재밌음	1
9221864	최고쵝도최고쵝도최고쵝도최고쵝도최고쵝도	1
7433424	애도.	1
7186800	......할말이.....	0
5270368	시간낭비	0
2745972	별로다	0
3179795	결말이....ㅠㅠ	1
7955155	10	1
10264364	볼만한듯재밌음재밌음	1
9840460	쓰레기레기스OOO레스쓰레기	0
3685762	너무재미있어요	1
3812484	글쎄.........요...........	0
10018265	그냥조용히사세요...	0
6185704	완전재미있고감동	1
6887859	최악	0
7131980	뭐임	0
